order_id,ts,user_id,product_id,price,quantity,category,country,device,rating
12437,2023-02-16T15:39:53,1195,2609,17.26,4,electronics,AU,mobile,4.594569551432112
12438,2023-03-26T04:47:17,2199,3276,47.69,3,toys,AU,mobile,4.529899814006279
12439,2023-12-28T09:08:10,2774,3259,3.28,1,beauty,IN,tablet,3.163894571859118
12440,2023-10-16T06:30:14,2470,4853,171.54,4,sports,IN,mobile,3.9425727203709293
12441,2023-10-05T16:56:10,1441,3954,5.57,1,electronics,IN,mobile,3.559114598328504
12442,2023-07-26T22:14:02,2385,2180,17.68,4,clothing,US,mobile,4.336436307186047
12443,2023-01-19T11:49:36,3130,2960,5.63,4,clothing,CA,mobile,3.5112094784297128
12444,2023-01-10T12:29:34,655,1102,2.84,2,electronics,AU,mobile,3.824501554127814
12445,2023-11-18T17:25:42,4221,2738,25.6,1,clothing,US,desktop,3.9433430790735513
12446,2023-02-18T23:38:21,2104,4050,50.0,3,home,IN,desktop,2.84206622484292
12447,2023-02-12T10:07:55,877,1251,13.72,3,sports,FR,mobile,3.926536601158675
12448,2023-07-29T16:44:07,4504,4293,78.57,3,beauty,AU,mobile,4.42984998288801
12449,2023-08-11T21:10:45,2630,3430,29.96,3,home,AU,desktop,4.698329964929299
12450,2023-08-06T08:42:50,4965,3836,3.84,1,clothing,US,mobile,2.142848004514215
12451,2023-02-08T21:53:46,1854,4702,2.52,1,beauty,FR,mobile,4.079835795836136
12452,2023-05-13T15:59:37,987,1824,37.6,2,clothing,CA,desktop,4.016112179927691
12453,2023-02-20T02:28:22,1489,2324,2.63,1,toys,IN,desktop,4.318021545060018
12454,2023-04-25T02:16:53,1443,1286,10.18,1,electronics,IN,mobile,4.250371861001645
12455,2023-03-27T06:45:56,1255,3645,71.76,1,toys,AU,mobile,4.259608180482468
12456,2023-04-20T03:16:58,2244,4445,1.2,4,electronics,US,mobile,4.05192330456822
12457,2023-11-19T12:19:36,1293,2529,120.37,1,beauty,GB,desktop,5.0
12458,2023-05-07T02:02:50,3660,1936,20.8,3,sports,IN,mobile,4.699772845524672
12459,2023-12-22T00:52:50,1460,4383,11.19,1,sports,DE,mobile,3.448379542626953
12460,2023-10-10T14:15:17,3819,3181,7.16,1,clothing,FR,mobile,4.3001629283662925
12461,2023-10-12T04:59:12,1030,533,67.67,1,beauty,DE,desktop,2.5893658735657423
12462,2023-08-20T22:50:25,1100,4129,73.42,1,beauty,IN,mobile,4.8233091245225275
12463,2023-11-07T13:05:07,4898,3879,33.22,1,home,IN,desktop,4.441606551856313
12464,2023-09-05T14:07:39,1348,2520,69.82,2,sports,IN,mobile,4.523343363121086
12465,2023-07-22T02:38:06,2735,634,13.37,2,toys,US,tablet,3.0291571672946653
12466,2023-04-20T05:07:51,3923,4665,50.83,1,toys,IN,mobile,3.9723837250786374
12467,2023-07-07T07:18:42,3048,4922,25.42,1,home,AU,desktop,3.6406830547264954
12468,2023-12-18T14:00:23,457,4492,69.78,1,electronics,IN,tablet,3.858061486623433
12469,2023-03-10T21:11:54,2967,3782,11.9,4,home,CA,desktop,4.4031685316563935
12470,2023-10-05T03:11:51,4269,799,56.38,1,sports,IN,desktop,3.6214670724991844
12471,2023-05-29T11:59:06,203,3315,50.77,4,home,AU,desktop,2.9215625268551992
12472,2023-02-20T14:50:48,1360,1898,3.76,3,electronics,US,tablet,4.009524872047152
12473,2023-08-17T09:37:12,776,1244,14.07,1,electronics,IN,mobile,4.146114026726823
12474,2023-04-09T23:42:34,2365,4317,68.37,4,toys,IN,tablet,5.0
12475,2023-11-26T19:36:02,910,877,24.0,1,clothing,IN,desktop,5.0
12476,2023-12-28T15:03:22,3410,4844,43.76,4,sports,IN,mobile,3.9354610763503644
12477,2023-07-13T13:58:31,4917,4118,113.74,1,clothing,IN,mobile,4.725013357277258
12478,2023-09-17T03:09:17,255,3992,62.99,2,toys,IN,mobile,4.34424076047017
12479,2023-07-01T16:18:20,3563,225,43.51,3,sports,US,mobile,3.886372812077673
12480,2023-12-13T15:22:01,796,3393,3.0,1,toys,IN,desktop,3.9044094027550886
12481,2023-11-25T00:14:12,2689,3427,27.76,1,toys,US,mobile,3.9885246015551665
12482,2023-01-28T22:59:55,4346,3317,18.18,1,home,IN,desktop,2.803357177775619
12483,2023-06-09T00:39:31,2404,2947,10.45,1,home,AU,mobile,4.2996053923932065
12484,2023-05-30T04:27:40,1652,2587,39.03,2,sports,AU,mobile,4.5673272271906065
12485,2023-03-28T04:30:57,2689,69,46.97,2,sports,IN,desktop,2.726821437798193
12486,2023-09-02T07:25:34,258,4710,3.58,1,beauty,DE,mobile,3.3451506150080688
12487,2023-11-17T13:38:07,3514,914,89.61,3,sports,FR,mobile,4.62135833914481
12488,2023-05-16T10:51:46,1978,3852,4.5,1,home,IN,desktop,2.3409185056498365
12489,2023-05-23T19:11:08,3980,825,20.22,2,electronics,US,desktop,3.933825284973527
12490,2023-09-22T19:37:47,2752,1965,34.99,1,clothing,FR,tablet,3.0155954469736015
12491,2023-11-01T05:46:57,221,4395,71.78,1,beauty,US,mobile,4.0364751274472255
12492,2023-10-25T17:54:08,3007,73,123.97,4,sports,US,mobile,4.068433077866702
12493,2023-07-21T05:14:05,273,361,1.98,1,sports,AU,mobile,2.2767378928435678
12494,2023-06-23T07:01:13,1670,1982,119.56,1,beauty,IN,desktop,3.1433832721784007
12495,2023-08-09T00:12:30,4975,3607,10.49,1,toys,IN,mobile,2.304474883052582
12496,2023-07-17T04:25:17,3756,459,48.52,1,toys,GB,mobile,4.198854576700346
12497,2023-06-17T19:42:04,190,2996,27.37,1,clothing,IN,mobile,2.47089698852181
12498,2023-11-05T12:22:54,253,5,40.94,3,electronics,DE,mobile,3.321728103532938
12499,2023-04-03T09:33:44,2498,2504,16.61,3,electronics,DE,desktop,1.9283293763161313
12500,2023-08-03T19:52:23,3427,3061,105.89,4,home,AU,mobile,4.1214775387748
12501,2023-06-20T13:32:27,410,3032,28.23,2,beauty,US,mobile,3.333444705783801
12502,2023-03-04T17:46:51,4204,1279,30.03,1,electronics,IN,mobile,3.3687494032485885
12503,2023-05-03T02:04:35,845,524,23.61,1,beauty,DE,mobile,4.744785694847133
12504,2023-10-07T22:58:51,447,3420,33.2,3,beauty,IN,mobile,5.0
12505,2023-02-09T09:09:46,2690,4127,41.33,1,electronics,IN,mobile,3.7336687734387883
12506,2023-09-28T13:15:21,2139,3658,6.81,4,sports,IN,desktop,4.03633595450313
12507,2023-01-08T08:18:23,3183,3923,20.52,1,toys,US,mobile,4.091718639452065
12508,2023-05-25T13:05:22,4469,3954,1.92,1,sports,IN,desktop,3.5996474828352825
12509,2023-06-30T23:35:12,157,1589,73.98,1,beauty,IN,mobile,3.28456220902304
12510,2023-01-24T22:25:29,3301,3203,6.05,4,toys,US,tablet,4.556667203810235
12511,2023-04-20T07:33:21,4153,2694,48.09,1,toys,AU,mobile,3.1748579955349037
12512,2023-03-28T02:52:30,1610,185,28.96,1,clothing,IN,mobile,4.661359989247118
12513,2023-12-24T18:46:05,4348,3665,7.17,3,clothing,FR,mobile,2.954280186510238
12514,2023-03-09T05:27:05,860,936,78.83,2,toys,IN,mobile,4.519750981789235
12515,2023-01-14T05:01:30,561,1676,5.07,1,sports,CA,mobile,2.7473532231301414
12516,2023-05-06T07:55:23,2269,2929,39.78,1,clothing,IN,desktop,5.0
12517,2023-07-16T21:20:17,2108,4553,9.44,1,toys,US,mobile,4.170357092267895
12518,2023-04-30T06:42:17,1480,3673,39.23,4,sports,DE,mobile,2.107730977718775
12519,2023-05-04T13:17:10,629,1316,26.41,4,clothing,GB,mobile,5.0
12520,2023-06-19T05:04:02,3361,1778,62.63,1,sports,IN,tablet,4.603997292626939
12521,2023-05-18T22:18:03,8,4952,15.56,2,sports,CA,mobile,3.5343199123440656
12522,2023-01-06T07:26:38,4606,3108,48.98,2,electronics,IN,mobile,3.789494437861252
12523,2023-06-05T04:45:39,1705,4676,26.78,3,clothing,US,mobile,5.0
12524,2023-02-21T19:14:03,4060,3494,35.6,1,beauty,IN,desktop,3.2106693080721396
12525,2023-11-07T08:40:38,1429,4302,41.06,2,home,IN,desktop,3.2141321032216066
12526,2023-07-22T05:45:46,3442,3477,41.65,2,electronics,IN,desktop,4.882202532636319
12527,2023-10-06T03:04:38,1817,3953,46.78,1,toys,CA,mobile,3.5403741328433735
12528,2023-08-18T23:19:53,4826,1722,5.6,1,electronics,IN,desktop,3.0029310987695714
12529,2023-02-19T20:59:14,3481,4665,85.28,1,beauty,IN,mobile,3.9533175796332722
12530,2023-08-29T00:26:16,3745,3326,38.73,2,sports,US,mobile,4.150779142086273
12531,2023-11-30T19:28:59,2663,4191,31.06,3,beauty,CA,mobile,4.262633823752309
12532,2023-09-06T06:53:28,2619,4179,5.79,1,electronics,IN,mobile,3.174785866926012
12533,2023-07-29T11:43:57,1634,2098,90.99,1,sports,IN,tablet,3.8512699772752415
12534,2023-01-03T09:56:30,3962,3464,20.87,1,electronics,CA,desktop,4.378116920683367
12535,2023-04-13T10:20:34,678,2910,47.74,3,clothing,IN,mobile,3.75205050775432
12536,2023-03-15T19:36:01,68,3253,2.92,1,electronics,IN,mobile,5.0
12537,2023-12-04T03:28:30,4324,1193,16.7,1,beauty,US,desktop,3.7298566382353924
12538,2023-10-14T15:11:18,2689,614,51.59,1,sports,IN,mobile,4.016501213259511
12539,2023-02-28T15:11:23,3227,1288,6.02,1,home,IN,mobile,4.588792228399384
12540,2023-08-15T05:06:00,4057,1597,41.94,4,home,GB,mobile,3.773427421317488
12541,2023-09-29T05:36:27,1450,1316,20.29,1,electronics,IN,mobile,4.882824148327719
12542,2023-02-09T22:31:23,1308,2220,11.23,4,toys,CA,mobile,3.8154998370012496
12543,2023-11-08T19:01:26,4642,1089,16.94,1,home,IN,desktop,3.57528657786139
12544,2023-07-30T13:38:25,613,1969,34.98,4,clothing,DE,mobile,3.7184507614713915
12545,2023-09-05T07:51:57,888,2334,133.41,1,electronics,CA,desktop,4.557452796174742
12546,2023-11-10T02:13:45,3924,3615,23.98,4,beauty,IN,mobile,4.31329223505611
12547,2023-06-13T23:26:32,2723,2821,24.26,3,electronics,IN,mobile,3.307493521809703
12548,2023-06-06T14:12:02,4809,3623,34.07,1,beauty,IN,mobile,2.511007980001768
12549,2023-05-21T20:53:44,4580,4035,101.1,4,sports,US,mobile,4.651683468959053
12550,2023-05-28T17:11:17,3427,400,5.7,1,sports,IN,desktop,4.963672891869275
12551,2023-07-27T23:16:56,1190,3606,46.41,3,electronics,IN,tablet,1.9137890686923873
12552,2023-11-22T00:56:42,583,4201,23.36,3,clothing,IN,mobile,3.9043282624081073
12553,2023-07-31T11:06:29,341,1356,9.58,1,electronics,GB,desktop,4.788230378239985
12554,2023-11-29T03:03:55,3537,113,27.87,3,home,IN,desktop,4.956585756213306
12555,2023-02-12T17:13:03,615,922,54.69,1,sports,US,desktop,4.533074836331133
12556,2023-02-07T16:20:16,847,2859,59.5,1,clothing,IN,mobile,5.0
12557,2023-04-30T12:23:14,733,1865,77.36,3,clothing,GB,mobile,5.0
12558,2023-08-09T18:31:09,2628,3914,62.36,1,sports,IN,mobile,4.8782032466384155
12559,2023-10-22T16:03:34,3818,3177,18.21,4,electronics,IN,mobile,2.7020193130566175
12560,2023-07-20T16:06:51,4339,4173,25.65,4,beauty,US,tablet,3.581165634365349
12561,2023-12-06T07:26:48,36,1806,61.12,1,home,CA,desktop,5.0
12562,2023-04-07T20:01:42,4520,2191,68.36,4,sports,US,mobile,5.0
12563,2023-02-26T02:54:47,1288,3694,48.14,1,beauty,IN,mobile,4.057042498617809
12564,2023-10-16T03:19:19,2037,3980,7.86,3,sports,GB,desktop,4.465311035341354
12565,2023-03-18T11:57:55,2631,1261,115.08,1,electronics,IN,mobile,3.2798241251434344
12566,2023-07-16T14:17:56,2379,4485,58.16,1,electronics,US,mobile,3.294177851676817
12567,2023-11-11T06:14:06,4924,3115,70.21,4,clothing,IN,mobile,3.8848675951182683
12568,2023-07-16T23:23:14,3187,3013,13.26,1,electronics,AU,mobile,4.071933318238158
12569,2023-12-21T17:51:47,1133,649,58.86,1,home,FR,mobile,4.015409823531235
12570,2023-07-11T20:58:04,1776,2310,58.1,1,home,IN,desktop,3.0024356599026443
12571,2023-10-24T05:34:52,1374,3169,18.68,1,home,CA,mobile,4.274843924584291
12572,2023-06-24T05:17:29,727,193,1.61,1,clothing,GB,tablet,4.970843567826663
12573,2023-01-19T21:01:42,3698,2413,78.1,2,clothing,IN,desktop,5.0
12574,2023-03-31T18:18:07,3451,2066,2.05,1,toys,IN,mobile,4.892432575515115
12575,2023-07-10T21:27:09,3289,1498,8.51,4,toys,DE,mobile,5.0
12576,2023-03-19T18:24:56,2639,3391,4.33,1,toys,IN,mobile,4.5807209317174795
12577,2023-09-15T09:20:31,3571,4964,2.69,3,sports,CA,mobile,3.7152465246212047
12578,2023-07-18T04:47:17,3171,4511,38.98,1,beauty,IN,desktop,3.4007596351802527
12579,2023-05-20T14:52:08,3290,1194,16.33,1,toys,AU,desktop,5.0
12580,2023-11-09T01:13:33,1093,900,44.32,4,clothing,IN,mobile,2.7732837991755512
12581,2023-02-18T22:09:03,4494,188,21.01,1,beauty,FR,mobile,4.912083124631989
12582,2023-03-31T19:52:52,4953,3116,3.15,1,home,IN,mobile,3.7494333698776017
12583,2023-09-11T17:57:38,3241,2295,6.7,1,electronics,CA,mobile,4.5711510064447545
12584,2023-11-30T04:41:19,5008,2593,28.53,3,sports,GB,mobile,3.9508210497968563
12585,2023-04-16T18:32:04,2386,961,5.59,1,clothing,GB,mobile,2.9797393466573014
12586,2023-07-28T02:40:42,4106,2407,12.35,1,sports,IN,mobile,3.839717757095272
12587,2023-06-02T00:32:32,4094,2607,18.71,3,home,IN,mobile,2.332288178270857
12588,2023-12-30T10:57:23,97,4983,137.37,1,toys,US,mobile,4.701053758777533
12589,2023-05-10T12:22:04,4774,3117,43.49,2,electronics,FR,tablet,4.040373411982074
12590,2023-12-15T19:22:35,1525,3359,15.16,2,home,IN,mobile,3.748376264271004
12591,2023-01-20T11:46:03,2943,1646,21.95,2,electronics,US,mobile,4.7102381856031625
12592,2023-12-21T19:41:34,2073,662,36.09,1,toys,GB,mobile,3.6899295543454844
12593,2023-09-09T00:52:08,1293,3316,24.73,1,sports,GB,tablet,3.6903948907186086
12594,2023-02-19T15:03:14,1589,3557,35.34,1,clothing,IN,mobile,3.438049605747359
12595,2023-10-15T22:06:22,2855,327,28.89,1,sports,GB,mobile,3.771183248282304
12596,2023-05-13T16:54:54,4608,1457,25.74,3,toys,IN,mobile,4.584352371800466
12597,2023-12-09T21:00:49,2318,1872,10.05,2,beauty,US,mobile,4.970365121959942
12598,2023-04-08T05:41:31,725,1860,34.79,3,clothing,US,mobile,3.404922204627654
12599,2023-08-13T00:12:53,1609,834,64.93,1,electronics,AU,mobile,3.8281255534474843
12600,2023-10-20T08:43:20,2798,2563,29.86,2,toys,US,mobile,1.518623064326599
12601,2023-07-10T22:59:20,3588,4995,15.75,1,toys,AU,desktop,4.3379597120629905
12602,2023-11-09T12:06:34,1460,3256,1.52,1,beauty,IN,desktop,3.6199648018635866
12603,2023-09-08T00:37:07,2591,106,17.87,1,toys,IN,mobile,2.7672732282856702
12604,2023-02-12T06:06:35,2557,524,1.83,4,toys,FR,mobile,4.629944670657841
12605,2023-07-11T01:24:39,153,764,8.6,1,electronics,GB,desktop,3.1009947399559112
12606,2023-11-18T05:21:58,2190,2262,77.42,4,beauty,US,desktop,3.7769642111641977
12607,2023-10-03T07:59:07,1113,2690,93.68,3,home,CA,mobile,4.453094545794532
12608,2023-03-31T10:49:01,306,3677,47.29,1,sports,GB,mobile,4.389033906024672
12609,2023-09-08T21:02:14,3564,2234,73.53,3,toys,DE,desktop,4.208806782000151
12610,2023-06-07T07:33:21,344,3344,117.2,1,beauty,IN,desktop,4.262645666889644
12611,2023-11-11T14:34:06,246,4604,61.1,1,beauty,IN,tablet,3.5853838489971275
12612,2023-09-05T16:02:24,599,3362,18.08,1,electronics,US,mobile,3.745539289817283
12613,2023-04-01T05:47:38,1456,4019,48.32,3,electronics,AU,tablet,4.242833924420579
12614,2023-09-15T08:25:02,4459,2005,36.3,2,beauty,US,desktop,4.753478012594037
12615,2023-07-26T23:56:44,3239,3701,55.04,1,beauty,IN,desktop,3.7926217680294703
12616,2023-02-07T01:06:50,2142,2805,11.92,3,clothing,US,mobile,4.896600247103959
12617,2023-05-16T03:29:54,1759,3361,5.43,1,home,IN,mobile,2.1596194156015165
12618,2023-05-01T08:25:41,2204,2829,34.18,4,clothing,IN,desktop,4.4307043702044515
12619,2023-06-20T11:41:41,3802,1460,4.46,1,beauty,IN,tablet,3.31785786561367
12620,2023-10-13T07:42:21,4610,1594,9.0,3,home,IN,mobile,3.8914118167078033
12621,2023-05-28T04:18:27,1155,3657,48.68,3,sports,US,desktop,5.0
12622,2023-09-02T10:13:15,802,1221,48.92,3,home,IN,desktop,4.605147790513117
12623,2023-08-07T23:25:29,2478,4368,55.42,1,toys,IN,mobile,3.1924212605515887
12624,2023-09-11T15:40:17,3753,779,83.09,2,beauty,IN,mobile,2.164828161474956
12625,2023-01-15T16:15:01,3287,4531,6.52,3,beauty,IN,mobile,3.9577358381879226
12626,2023-08-22T23:52:20,2054,1625,170.59,4,sports,US,desktop,3.660838923671779
12627,2023-02-04T23:08:12,326,3235,4.93,3,electronics,IN,mobile,2.56348659202561
12628,2023-10-01T08:30:34,3893,1259,71.19,1,beauty,FR,tablet,2.6389834074988783
12629,2023-05-02T22:00:45,3277,2159,43.12,4,toys,AU,desktop,3.3362004153229208
12630,2023-08-30T18:15:20,2722,2215,71.65,1,clothing,IN,mobile,5.0
12631,2023-03-21T18:14:35,1286,2461,82.25,1,toys,IN,desktop,3.133013444547673
12632,2023-08-12T07:48:48,4052,2053,24.56,1,electronics,US,desktop,3.2065411959772923
12633,2023-05-23T04:48:28,4416,889,12.08,4,toys,GB,mobile,3.5462347595220813
12634,2023-12-14T21:48:44,4995,3518,86.19,2,toys,GB,mobile,3.6658285856484567
12635,2023-02-09T12:07:29,3521,1007,5.33,3,beauty,GB,mobile,3.550123142988597
12636,2023-01-08T07:34:45,4828,1374,92.17,3,sports,AU,desktop,4.677357084675601
12637,2023-12-14T12:42:12,2716,3851,105.45,1,clothing,AU,mobile,4.222485630407754
12638,2023-12-28T05:34:22,2878,3091,38.97,1,sports,IN,desktop,3.6789699995631255
12639,2023-08-18T13:49:14,2352,2962,5.42,1,toys,US,mobile,3.0145670729167655
12640,2023-04-07T09:50:55,4745,1418,6.47,1,electronics,IN,mobile,5.0
12641,2023-12-29T09:12:44,977,755,64.43,1,beauty,IN,mobile,4.805732973727625
12642,2023-04-22T02:54:06,2774,2009,12.52,1,home,US,mobile,3.8818129593695145
12643,2023-09-16T11:01:57,3617,3769,16.82,1,electronics,IN,mobile,3.7289560179317145
12644,2023-02-12T07:46:32,3581,3465,5.45,3,sports,US,desktop,3.4032675649473854
12645,2023-04-24T04:59:27,1219,3834,11.6,1,clothing,IN,desktop,3.704998210441457
12646,2023-10-25T05:11:05,4668,3267,46.19,1,home,CA,mobile,2.3905766046834764
12647,2023-10-02T06:17:04,773,653,12.0,4,sports,IN,mobile,3.4739130972039867
12648,2023-05-16T22:10:00,3107,1166,24.89,1,beauty,GB,desktop,4.275278464159126
12649,2023-04-16T03:20:01,1534,4565,42.71,2,home,GB,mobile,3.9973934279887082
12650,2023-09-20T20:26:37,2449,998,122.63,4,electronics,IN,desktop,3.961990875602925
12651,2023-09-01T14:09:53,1091,4857,33.96,3,toys,IN,mobile,3.763903720045973
12652,2023-03-14T10:19:51,411,4395,120.57,3,toys,IN,mobile,3.248874260939042
12653,2023-04-08T05:09:22,708,2237,47.09,3,sports,IN,mobile,2.629403387079849
12654,2023-06-21T16:39:28,2821,2157,19.85,1,beauty,AU,tablet,3.1894736578105536
12655,2023-06-24T00:21:56,81,171,13.76,2,electronics,US,mobile,3.542533521648492
12656,2023-12-16T15:54:41,4943,1838,23.6,1,toys,IN,desktop,4.778960413767524
12657,2023-11-12T20:37:02,4483,2848,29.49,4,toys,IN,mobile,1.6933806217963658
12658,2023-11-29T18:21:50,4930,4384,23.3,1,beauty,CA,mobile,2.88720146418118
12659,2023-12-02T10:18:00,1511,3613,7.85,4,electronics,IN,mobile,3.11363596284382
12660,2023-06-27T04:20:28,275,4653,48.04,1,electronics,US,mobile,5.0
12661,2023-07-29T09:18:32,3262,1423,198.78,3,sports,FR,mobile,4.170857161908859
12662,2023-10-08T14:07:23,3159,4629,100.6,1,electronics,IN,tablet,4.54632966319984
12663,2023-03-19T11:13:24,1139,262,29.29,1,clothing,FR,mobile,3.5747242716401546
12664,2023-04-29T02:02:31,2772,183,31.53,4,clothing,IN,mobile,4.611956838617701
12665,2023-08-08T20:27:51,1984,1687,5.5,2,home,IN,mobile,3.599815386491053
12666,2023-12-29T01:35:20,4635,2253,13.97,2,beauty,IN,mobile,5.0
12667,2023-07-03T08:08:23,2779,1831,47.67,1,clothing,IN,mobile,3.8884077021647374
12668,2023-03-19T05:38:28,2561,4354,20.7,1,beauty,IN,mobile,3.9044045085411354
12669,2023-09-14T20:37:04,1383,359,7.39,4,toys,IN,mobile,3.3035107130957777
12670,2023-08-13T14:09:13,609,1101,59.2,3,clothing,FR,desktop,4.522241307566947
12671,2023-08-22T23:13:21,2226,2199,28.68,1,electronics,IN,desktop,3.196077320621204
12672,2023-07-25T23:08:32,2747,1924,28.2,1,beauty,US,mobile,4.8114118808609865
12673,2023-04-28T00:53:28,2907,4454,73.03,4,electronics,US,desktop,4.257487184010083
12674,2023-10-08T00:46:04,4774,3576,164.09,1,toys,IN,mobile,4.467628940983228
12675,2023-04-11T19:13:33,3808,3294,10.48,2,clothing,IN,tablet,4.398965445339214
12676,2023-04-30T07:48:00,4426,2645,5.4,1,clothing,AU,desktop,4.052412156440949
12677,2023-04-20T13:55:05,2702,3313,12.22,1,electronics,IN,mobile,5.0
12678,2023-12-27T04:40:32,3671,4942,1.25,3,clothing,CA,mobile,4.406950077107394
12679,2023-05-28T07:25:01,1171,3332,47.85,1,sports,IN,mobile,4.067959995588696
12680,2023-07-20T14:28:15,4374,3884,17.03,3,clothing,IN,mobile,4.1159137840298845
12681,2023-11-11T17:39:36,1719,3631,3.79,3,toys,GB,mobile,3.7978757200528874
12682,2023-11-04T06:44:38,4035,2836,165.24,4,clothing,AU,mobile,4.211235222900969
12683,2023-04-19T20:05:16,4632,613,2.64,3,electronics,IN,desktop,3.5232889379871555
12684,2023-09-06T22:33:16,2981,3318,5.2,1,sports,US,desktop,2.738076832778445
12685,2023-04-09T00:56:14,2855,2644,200.7,2,electronics,IN,mobile,4.122003615605243
12686,2023-08-11T18:08:19,4185,85,196.7,2,clothing,US,mobile,2.182448977998631
12687,2023-03-22T16:36:25,3295,2123,90.5,3,home,AU,tablet,4.757625320951308
12688,2023-07-24T01:56:44,816,475,26.07,3,sports,FR,desktop,3.551836837198843
12689,2023-11-20T04:04:47,4523,820,82.56,2,clothing,IN,mobile,3.445806719088716
12690,2023-04-03T09:49:58,1347,4904,1.12,1,toys,AU,mobile,5.0
12691,2023-04-30T15:14:28,2865,279,130.22,2,home,IN,desktop,2.8406961387778167
12692,2023-05-13T09:00:58,707,978,140.74,1,home,GB,desktop,5.0
12693,2023-05-27T21:34:36,1307,1988,18.66,1,toys,US,desktop,3.0779123474102867
12694,2023-06-19T17:19:41,1363,3917,66.39,1,toys,US,tablet,5.0
12695,2023-03-19T20:04:04,2111,3513,40.56,1,sports,IN,mobile,5.0
12696,2023-08-13T02:46:18,1263,696,17.04,1,electronics,IN,desktop,5.0
12697,2023-12-31T18:53:51,2754,3099,75.43,1,clothing,IN,mobile,4.832446549344679
12698,2023-11-29T19:30:22,4041,756,46.74,1,beauty,FR,desktop,4.867164315410977
12699,2023-10-27T02:46:42,4049,1437,41.58,1,clothing,US,desktop,4.892843944853538
12700,2023-11-09T05:42:36,4688,2753,20.79,1,clothing,IN,desktop,3.97346344720236
12701,2023-03-09T00:41:42,1336,4552,12.51,1,toys,AU,mobile,4.014689749971886
12702,2023-11-14T23:16:53,3157,4088,21.33,1,toys,IN,mobile,3.1729165076290498
12703,2023-05-23T01:47:01,2146,904,17.03,2,electronics,GB,mobile,2.5113759211397806
12704,2023-06-03T13:23:01,4931,3661,3.38,4,beauty,FR,mobile,4.015095356111953
12705,2023-01-21T22:43:32,3226,297,102.32,1,home,US,desktop,3.668547844210045
12706,2023-12-09T00:30:15,3601,4794,23.61,2,sports,FR,mobile,4.090345961209652
12707,2023-10-22T15:22:03,850,3125,42.17,3,electronics,IN,mobile,5.0
12708,2023-02-20T04:13:38,2848,641,29.29,4,beauty,US,desktop,4.061601429552707
12709,2023-09-04T12:44:13,1370,4819,21.88,1,beauty,US,desktop,4.801855445153335
12710,2023-12-30T05:35:27,4108,1446,12.03,1,clothing,IN,tablet,5.0
12711,2023-07-09T20:34:27,1943,3041,7.41,4,beauty,US,desktop,3.7622448358156246
12712,2023-12-07T23:47:11,2114,289,5.29,1,toys,IN,desktop,4.544035435179075
12713,2023-01-04T23:59:33,1074,580,31.5,1,clothing,GB,mobile,5.0
12714,2023-01-30T06:53:26,1749,366,24.7,1,electronics,IN,mobile,2.7565235184550954
12715,2023-12-18T20:42:23,2789,1306,3.53,2,beauty,IN,desktop,4.159479625892855
12716,2023-04-02T14:41:56,4296,3519,36.59,2,clothing,GB,mobile,3.497389402080344
12717,2023-02-03T19:17:45,1920,3095,18.32,4,beauty,IN,tablet,3.4575016999515853
12718,2023-04-18T07:10:49,3499,3481,2.78,4,beauty,US,desktop,4.612925809757982
12719,2023-03-23T20:43:28,1118,3497,10.12,1,clothing,IN,mobile,3.765927231188848
12720,2023-06-08T13:06:28,4310,1368,19.49,2,sports,AU,mobile,1.8110837743090964
12721,2023-01-21T16:31:05,12,4433,40.91,1,clothing,IN,desktop,4.022860913389821
12722,2023-09-22T11:08:16,727,3658,21.67,2,sports,US,mobile,3.935236631396039
12723,2023-02-15T20:04:47,4621,3259,1.59,3,beauty,US,tablet,3.629059239875657
12724,2023-07-20T14:24:02,3862,201,9.46,1,beauty,IN,desktop,3.715171274204213
12725,2023-01-14T06:25:18,2638,4242,5.52,1,sports,AU,mobile,3.252801961610867
12726,2023-08-13T15:06:05,559,4944,8.71,3,clothing,IN,mobile,4.531834931738147
12727,2023-09-23T16:06:09,4127,637,80.78,1,toys,DE,mobile,4.093568809037339
12728,2023-05-04T03:11:14,721,1893,1.53,4,toys,DE,mobile,4.715173410263693
12729,2023-05-02T00:19:04,2316,4033,105.25,2,home,IN,mobile,4.0404033955457255
12730,2023-06-01T03:54:14,3821,3385,72.38,1,clothing,GB,mobile,5.0
12731,2023-04-11T00:18:23,1601,1926,11.66,2,home,US,mobile,2.993391858176535
12732,2023-02-20T12:29:25,2601,2800,66.22,1,sports,GB,tablet,5.0
12733,2023-09-26T23:15:22,3142,4682,8.37,1,sports,IN,mobile,3.2491177294888915
12734,2023-03-20T14:12:29,642,2559,169.65,3,sports,IN,tablet,3.106497167593869
12735,2023-10-20T23:50:27,3180,3911,36.81,4,toys,US,desktop,5.0
12736,2023-06-21T04:00:40,3920,410,37.9,1,home,DE,mobile,4.548576951546957
12737,2023-02-21T20:25:14,3497,3773,5.8,1,toys,AU,desktop,4.136024867085274
12738,2023-08-09T22:58:39,4701,3026,25.56,1,clothing,IN,mobile,3.736120379809832
12739,2023-02-21T15:09:40,955,4995,65.06,1,electronics,IN,tablet,3.02764572738072
12740,2023-02-08T07:52:22,926,3996,96.53,1,clothing,IN,tablet,4.744255472813345
12741,2023-03-30T11:28:16,2345,61,107.93,3,sports,IN,mobile,3.0798431880034265
